"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"845365336","567","5393","7700","410075610085000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","75-84",
"832461988","475","5393","7700","410085799999000","97","19","2011","38","2011-W38","2011-09-19","2011-09-25","85 a více",
"832462245","1908","5393",,,"97","19","2011","38","2011-W38","2011-09-19","2011-09-25","celkem",
"832460073","8","5393","7700","400000610015000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","0-14",
"832460554","47","5393","7700","410015610040000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","15-39",
"832461035","382","5393","7700","410040610065000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","40-64",
"845364832","400","5393","7700","410065610075000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","65-74",
"845365346","593","5393","7700","410075610085000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","75-84",
"832461997","501","5393","7700","410085799999000","97","19","2011","39","2011-W39","2011-09-26","2011-10-02","85 a více",
"832462485","1931","5393",,,"97","19","2011","39","2011-W39","2011-09-26","2011-10-02","celkem",
"832460082","11","5393","7700","400000610015000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","0-14",
"832460563","36","5393","7700","410015610040000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","15-39",
"832461045","402","5393","7700","410040610065000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","40-64",
"845364842","427","5393","7700","410065610075000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","65-74",
"845365356","612","5393","7700","410075610085000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","75-84",
"832462006","486","5393","7700","410085799999000","97","19","2011","40","2011-W40","2011-10-03","2011-10-09","85 a více",
"832462499","1974","5393",,,"97","19","2011","40","2011-W40","2011-10-03","2011-10-09","celkem",
"832460091","11","5393","7700","400000610015000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","0-14",
"832460572","61","5393","7700","410015610040000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","15-39",
"832461053","419","5393","7700","410040610065000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","40-64",
"845364852","439","5393","7700","410065610075000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","65-74",
"845365366","648","5393","7700","410075610085000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","75-84",
"832462015","538","5393","7700","410085799999000","97","19","2011","41","2011-W41","2011-10-10","2011-10-16","85 a více",
"832462180","2116","5393",,,"97","19","2011","41","2011-W41","2011-10-10","2011-10-16","celkem",
"832460100","4","5393","7700","400000610015000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","0-14",
"832460581","52","5393","7700","410015610040000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","15-39",
"832461062","406","5393","7700","410040610065000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","40-64",
"845364862","405","5393","7700","410065610075000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","65-74",
"845365376","680","5393","7700","410075610085000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","75-84",
"832462024","575","5393","7700","410085799999000","97","19","2011","42","2011-W42","2011-10-17","2011-10-23","85 a více",
"832462354","2122","5393",,,"97","19","2011","42","2011-W42","2011-10-17","2011-10-23","celkem",
"832460109","11","5393","7700","400000610015000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","0-14",
"832460590","45","5393","7700","410015610040000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","15-39",
"832461071","378","5393","7700","410040610065000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","40-64",
"845364873","435","5393","7700","410065610075000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","65-74",
"845365386","660","5393","7700","410075610085000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","75-84",
"832462033","519","5393","7700","410085799999000","97","19","2011","43","2011-W43","2011-10-24","2011-10-30","85 a více",
"832462336","2048","5393",,,"97","19","2011","43","2011-W43","2011-10-24","2011-10-30","celkem",
"832460118","9","5393","7700","400000610015000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","0-14",
"832460599","46","5393","7700","410015610040000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","15-39",
"832461080","403","5393","7700","410040610065000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","40-64",
"845364882","455","5393","7700","410065610075000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","65-74",
"845365396","674","5393","7700","410075610085000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","75-84",
"832462042","500","5393","7700","410085799999000","97","19","2011","44","2011-W44","2011-10-31","2011-11-06","85 a více",
"832462139","2087","5393",,,"97","19","2011","44","2011-W44","2011-10-31","2011-11-06","celkem",
"832460127","5","5393","7700","400000610015000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","0-14",
"832460608","41","5393","7700","410015610040000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","15-39",
"832461089","404","5393","7700","410040610065000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","40-64",
"845364892","409","5393","7700","410065610075000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","65-74",
"845365406","644","5393","7700","410075610085000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","75-84",
"832462051","518","5393","7700","410085799999000","97","19","2011","45","2011-W45","2011-11-07","2011-11-13","85 a více",
"832462381","2021","5393",,,"97","19","2011","45","2011-W45","2011-11-07","2011-11-13","celkem",
"832460136","7","5393","7700","400000610015000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","0-14",
"832460618","44","5393","7700","410015610040000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","15-39",
"832461098","397","5393","7700","410040610065000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","40-64",
"845364902","416","5393","7700","410065610075000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","65-74",
"845365416","671","5393","7700","410075610085000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","75-84",
"832462060","500","5393","7700","410085799999000","97","19","2011","46","2011-W46","2011-11-14","2011-11-20","85 a více",
"832462373","2035","5393",,,"97","19","2011","46","2011-W46","2011-11-14","2011-11-20","celkem",
"832460145","6","5393","7700","400000610015000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","0-14",
"832460626","44","5393","7700","410015610040000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","15-39",
"832461104","392","5393","7700","410040610065000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","40-64",
"845364911","439","5393","7700","410065610075000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","65-74",
"845365425","641","5393","7700","410075610085000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","75-84",
"832462069","519","5393","7700","410085799999000","97","19","2011","47","2011-W47","2011-11-21","2011-11-27","85 a více",
"832462528","2041","5393",,,"97","19","2011","47","2011-W47","2011-11-21","2011-11-27","celkem",
"832460154","10","5393","7700","400000610015000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","0-14",
"832460635","37","5393","7700","410015610040000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","15-39",
"832461116","426","5393","7700","410040610065000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","40-64",
"845364920","399","5393","7700","410065610075000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","65-74",
"845365434","692","5393","7700","410075610085000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","75-84",
"832462078","552","5393","7700","410085799999000","97","19","2011","48","2011-W48","2011-11-28","2011-12-04","85 a více",
"832462465","2116","5393",,,"97","19","2011","48","2011-W48","2011-11-28","2011-12-04","celkem",
"832460163","10","5393","7700","400000610015000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","0-14",
"832460644","44","5393","7700","410015610040000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","15-39",
"832461125","442","5393","7700","410040610065000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","40-64",
"845364929","449","5393","7700","410065610075000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","65-74",
"845365443","676","5393","7700","410075610085000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","75-84",
"832462087","533","5393","7700","410085799999000","97","19","2011","49","2011-W49","2011-12-05","2011-12-11","85 a více",
"832462412","2154","5393",,,"97","19","2011","49","2011-W49","2011-12-05","2011-12-11","celkem",
"832460172","11","5393","7700","400000610015000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","0-14",
"832460653","45","5393","7700","410015610040000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","15-39",
"832461134","427","5393","7700","410040610065000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","40-64",
"845364938","423","5393","7700","410065610075000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","65-74",
"845365452","634","5393","7700","410075610085000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","75-84",
"832462096","547","5393","7700","410085799999000","97","19","2011","50","2011-W50","2011-12-12","2011-12-18","85 a více",
"832462419","2087","5393",,,"97","19","2011","50","2011-W50","2011-12-12","2011-12-18","celkem",
"832460181","4","5393","7700","400000610015000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","0-14",
"832460662","39","5393","7700","410015610040000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","15-39",
"832461143","398","5393","7700","410040610065000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","40-64",
"845364947","470","5393","7700","410065610075000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","65-74",
"845365461","678","5393","7700","410075610085000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","75-84",
"832462105","646","5393","7700","410085799999000","97","19","2011","51","2011-W51","2011-12-19","2011-12-25","85 a více",
"832462286","2235","5393",,,"97","19","2011","51","2011-W51","2011-12-19","2011-12-25","celkem",
"832460191","6","5393","7700","400000610015000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","0-14",
"832460671","60","5393","7700","410015610040000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","15-39",
"832461152","449","5393","7700","410040610065000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","40-64",
"845364956","441","5393","7700","410065610075000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","65-74",
"845365470","720","5393","7700","410075610085000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","75-84",
"832462114","569","5393","7700","410085799999000","97","19","2011","52","2011-W52","2011-12-26","2012-01-01","85 a více",
"832462376","2245","5393",,,"97","19","2011","52","2011-W52","2011-12-26","2012-01-01","celkem",
"832459720","9","5393","7700","400000610015000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","0-14",
"832460201","53","5393","7700","410015610040000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","15-39",
"832460682","446","5393","7700","410040610065000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","40-64",
"845364453","462","5393","7700","410065610075000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","65-74",
"845364967","687","5393","7700","410075610085000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","75-84",
"832461644","605","5393","7700","410085799999000","97","19","2012","01","2012-W01","2012-01-02","2012-01-08","85 a více",
"832462356","2262","5393",,,"97","19","2012","01","2012-W01","2012-01-02","2012-01-08","celkem",
"832459730","11","5393","7700","400000610015000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","0-14",
"832460211","51","5393","7700","410015610040000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","15-39",
"832460692","395","5393","7700","410040610065000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","40-64",
"845364463","471","5393","7700","410065610075000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","65-74",
"845364977","682","5393","7700","410075610085000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","75-84",
"832461655","578","5393","7700","410085799999000","97","19","2012","02","2012-W02","2012-01-09","2012-01-15","85 a více",
"832462483","2188","5393",,,"97","19","2012","02","2012-W02","2012-01-09","2012-01-15","celkem",
"832459740","9","5393","7700","400000610015000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","0-14",
"832460221","45","5393","7700","410015610040000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","15-39",
"832460702","394","5393","7700","410040610065000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","40-64",
"845364473","458","5393","7700","410065610075000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","65-74",
"845364987","652","5393","7700","410075610085000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","75-84",
"832461664","545","5393","7700","410085799999000","97","19","2012","03","2012-W03","2012-01-16","2012-01-22","85 a více",
"832462221","2103","5393",,,"97","19","2012","03","2012-W03","2012-01-16","2012-01-22","celkem",
"832459750","5","5393","7700","400000610015000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","0-14",
"832460231","41","5393","7700","410015610040000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","15-39",
"832460712","424","5393","7700","410040610065000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","40-64",
"845364483","448","5393","7700","410065610075000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","65-74",
"845364997","626","5393","7700","410075610085000","97","19","2012","04","2012-W04","2012-01-23","2012-01-29","75-84",
